date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-01-01,14,7,0.0,3.9,3,20,08:46 AM,07:55 PM,06:53 AM,05:03 PM,9,10,11,10,22,51,88,0.0,1025,14,8,132,14,shanghai
2017-01-02,15,9,0.0,5.5,3,27,09:27 AM,08:52 PM,06:53 AM,05:04 PM,10,12,13,12,12,60,85,0.0,1024,15,10,158,8,shanghai
2017-01-03,15,7,0.0,8.7,4,34,10:06 AM,09:51 PM,06:53 AM,05:05 PM,8,11,11,11,12,24,81,0.0,1025,15,8,68,8,shanghai
2017-01-04,14,10,0.0,5.5,3,41,10:44 AM,10:51 PM,06:53 AM,05:06 PM,10,12,13,12,17,58,86,0.0,1022,14,10,102,11,shanghai
2017-01-05,11,11,0.0,3.9,3,49,11:23 AM,11:52 PM,06:53 AM,05:06 PM,10,9,11,9,28,100,92,2.0,1021,11,9,70,19,shanghai
2017-01-06,13,11,0.0,4.0,3,56,12:01 PM,No moonset,06:53 AM,05:07 PM,11,11,12,11,20,100,94,2.2,1021,13,6,58,14,shanghai
2017-01-07,14,8,0.0,4.0,3,63,12:42 PM,12:54 AM,06:53 AM,05:08 PM,11,10,12,10,25,92,93,3.6,1016,14,6,201,17,shanghai
2017-01-08,9,7,0.0,4.0,2,70,01:27 PM,01:59 AM,06:54 AM,05:09 PM,6,4,8,4,30,89,88,0.0,1019,9,10,296,21,shanghai
2017-01-09,9,4,0.0,5.5,2,78,02:15 PM,03:04 AM,06:54 AM,05:10 PM,3,5,7,5,17,34,76,0.0,1024,9,10,250,12,shanghai
2017-01-10,9,4,0.0,7.1,2,85,03:09 PM,04:10 AM,06:54 AM,05:10 PM,4,6,8,6,14,57,76,0.1,1027,9,10,137,11,shanghai
2017-01-11,9,5,0.0,4.0,2,92,04:07 PM,05:15 AM,06:53 AM,05:11 PM,3,5,7,5,13,77,74,0.4,1028,9,9,75,10,shanghai
2017-01-12,8,5,0.0,4.0,2,100,05:09 PM,06:15 AM,06:53 AM,05:12 PM,3,5,7,5,10,83,80,1.1,1023,8,10,275,7,shanghai
2017-01-13,10,3,0.0,8.7,3,100,06:13 PM,07:10 AM,06:53 AM,05:13 PM,4,7,9,7,14,0,72,0.0,1023,10,10,231,12,shanghai
2017-01-14,8,2,0.0,8.7,3,86,07:16 PM,08:00 AM,06:53 AM,05:14 PM,1,4,6,4,16,11,69,0.0,1028,8,10,269,13,shanghai
2017-01-15,7,2,0.0,8.7,2,79,08:17 PM,08:44 AM,06:53 AM,05:15 PM,-0,2,5,2,17,32,72,0.0,1030,7,10,97,12,shanghai
2017-01-16,8,1,0.0,8.7,3,71,09:16 PM,09:24 AM,06:53 AM,05:16 PM,1,4,6,4,13,10,70,0.0,1029,8,10,34,10,shanghai
2017-01-17,10,3,0.0,4.0,2,64,10:12 PM,10:01 AM,06:53 AM,05:17 PM,4,5,7,5,15,77,78,1.1,1029,10,8,84,10,shanghai
2017-01-18,8,7,0.0,4.0,2,57,11:06 PM,10:35 AM,06:52 AM,05:17 PM,6,6,8,6,20,100,89,0.0,1028,8,10,64,13,shanghai
2017-01-19,9,6,0.0,4.0,2,50,12:00 AM,11:09 AM,06:52 AM,05:18 PM,5,6,8,6,17,96,83,0.1,1027,9,10,207,12,shanghai
2017-01-20,4,-1,0.0,8.7,2,42,No moonrise,11:43 AM,06:52 AM,05:19 PM,-6,-2,3,-2,24,1,56,0.0,1033,4,10,291,18,shanghai
2017-01-21,7,-1,0.0,8.7,2,35,12:52 AM,12:18 PM,06:52 AM,05:20 PM,-6,3,5,3,9,8,47,0.0,1032,7,10,288,7,shanghai
2017-01-22,7,-0,0.0,8.7,2,28,01:45 AM,12:55 PM,06:51 AM,05:21 PM,-3,4,6,4,13,0,53,0.0,1034,7,10,253,11,shanghai
2017-01-23,7,-0,0.0,8.7,1,20,02:36 AM,01:35 PM,06:51 AM,05:22 PM,-5,0,3,0,14,47,56,0.0,1035,7,10,151,10,shanghai
2017-01-24,9,1,0.0,7.1,2,13,03:29 AM,02:18 PM,06:50 AM,05:23 PM,-2,3,5,3,15,72,63,0.0,1035,9,10,73,10,shanghai
2017-01-25,10,4,0.0,7.1,2,6,04:19 AM,03:05 PM,06:50 AM,05:24 PM,2,6,8,6,14,52,68,0.0,1033,10,10,100,10,shanghai
2017-01-26,12,3,0.0,8.7,3,0,05:09 AM,03:56 PM,06:50 AM,05:25 PM,5,9,10,9,15,1,72,0.0,1029,12,10,150,11,shanghai
2017-01-27,11,4,0.0,5.6,2,0,05:57 AM,04:50 PM,06:49 AM,05:26 PM,5,6,8,6,19,36,80,0.0,1028,11,10,129,13,shanghai
2017-01-28,14,6,0.0,8.7,4,1,06:43 AM,05:47 PM,06:49 AM,05:26 PM,8,8,11,8,26,40,82,0.0,1022,14,10,126,18,shanghai
2017-01-29,20,8,0.0,5.6,4,8,07:26 AM,06:45 PM,06:48 AM,05:27 PM,10,12,14,12,25,60,79,0.7,1019,20,8,264,17,shanghai
2017-01-30,5,2,0.0,4.1,1,16,08:07 AM,07:45 PM,06:48 AM,05:28 PM,-1,1,5,1,27,86,68,0.1,1032,5,10,262,20,shanghai
2017-01-31,7,0,0.0,8.7,2,20,08:46 AM,08:45 PM,06:47 AM,05:29 PM,-1,2,4,2,12,34,68,0.0,1030,7,10,122,9,shanghai
2017-02-01,7,2,0.0,5.6,1,31,09:25 AM,09:47 PM,06:46 AM,05:30 PM,-0,1,5,1,20,64,70,0.0,1033,7,10,176,15,shanghai
2017-02-02,8,2,0.0,8.7,3,39,10:03 AM,10:48 PM,06:46 AM,05:31 PM,0,4,6,4,14,25,69,0.0,1032,8,10,139,10,shanghai
2017-02-03,11,5,0.0,4.1,2,46,10:43 AM,11:51 PM,06:45 AM,05:32 PM,5,7,9,7,13,86,81,1.5,1025,11,10,125,9,shanghai
2017-02-04,12,7,0.0,4.1,2,54,11:25 AM,No moonset,06:44 AM,05:33 PM,8,9,10,9,9,88,89,1.1,1019,12,8,280,7,shanghai
2017-02-05,10,5,0.0,8.7,3,62,12:10 PM,12:54 AM,06:44 AM,05:34 PM,5,7,9,7,15,21,79,0.0,1021,10,10,217,11,shanghai
2017-02-06,10,3,0.0,8.7,3,69,01:00 PM,01:58 AM,06:43 AM,05:34 PM,2,5,7,5,16,6,71,0.0,1026,10,10,26,13,shanghai
2017-02-07,10,2,0.0,7.2,2,77,01:55 PM,03:01 AM,06:42 AM,05:35 PM,2,4,6,4,15,59,73,0.1,1026,10,10,48,10,shanghai
2017-02-08,6,2,0.1,4.1,1,84,02:53 PM,04:01 AM,06:41 AM,05:36 PM,3,1,5,1,24,100,86,1.2,1024,6,7,182,17,shanghai
2017-02-09,5,-0,0.1,8.7,1,92,03:55 PM,04:57 AM,06:41 AM,05:37 PM,-3,-2,3,-2,27,32,68,0.2,1027,5,10,312,21,shanghai
2017-02-10,6,-1,0.0,8.7,2,99,04:57 PM,05:49 AM,06:40 AM,05:38 PM,-8,-0,3,-0,20,1,46,0.0,1029,6,10,311,16,shanghai
2017-02-11,8,-1,0.0,8.7,2,100,05:59 PM,06:35 AM,06:39 AM,05:39 PM,-8,2,4,2,15,7,41,0.0,1032,8,10,317,10,shanghai
2017-02-12,11,-0,0.0,8.7,3,86,06:59 PM,07:17 AM,06:38 AM,05:40 PM,-4,9,9,9,9,0,41,0.0,1031,11,10,199,6,shanghai
2017-02-13,13,2,0.0,8.7,3,78,07:57 PM,07:56 AM,06:37 AM,05:40 PM,2,10,11,10,11,0,57,0.0,1032,13,10,143,9,shanghai
2017-02-14,15,3,0.0,8.7,4,71,08:53 PM,08:32 AM,06:36 AM,05:41 PM,1,10,11,10,13,24,56,0.0,1034,15,10,110,8,shanghai
2017-02-15,15,5,0.0,8.7,4,63,09:48 PM,09:07 AM,06:35 AM,05:42 PM,5,9,11,9,25,8,69,0.0,1028,15,10,141,17,shanghai
2017-02-16,17,8,0.0,7.2,3,55,10:42 PM,09:41 AM,06:34 AM,05:43 PM,9,12,13,12,26,32,79,0.0,1019,17,10,180,15,shanghai
2017-02-17,11,6,0.0,4.2,2,48,11:35 PM,10:16 AM,06:34 AM,05:44 PM,6,7,9,7,24,73,78,0.5,1025,11,9,84,17,shanghai
2017-02-18,12,6,0.0,8.7,3,40,No moonrise,10:52 AM,06:33 AM,05:44 PM,3,8,10,8,12,25,67,0.0,1028,12,10,86,9,shanghai
2017-02-19,18,6,0.0,8.7,3,33,12:27 AM,11:31 AM,06:32 AM,05:45 PM,8,11,13,11,35,28,73,1.2,1016,18,10,175,22,shanghai
2017-02-20,14,4,0.0,5.7,2,25,01:19 AM,12:12 PM,06:31 AM,05:46 PM,5,6,9,6,35,69,75,0.0,1021,14,10,68,23,shanghai
2017-02-21,9,4,0.0,4.2,2,18,02:10 AM,12:57 PM,06:30 AM,05:47 PM,3,5,8,5,29,69,72,0.0,1026,9,10,99,20,shanghai
2017-02-22,8,3,0.0,4.2,2,10,03:00 AM,01:46 PM,06:29 AM,05:48 PM,5,3,7,3,30,91,86,3.4,1020,8,10,288,21,shanghai
2017-02-23,6,1,0.0,5.7,1,3,03:49 AM,02:38 PM,06:28 AM,05:48 PM,-0,-0,4,-0,24,59,76,0.0,1027,6,10,292,17,shanghai
2017-02-24,9,2,0.0,8.7,3,0,04:35 AM,03:34 PM,06:26 AM,05:49 PM,-1,4,6,4,11,25,62,0.0,1029,9,10,200,8,shanghai
2017-02-25,12,1,0.0,8.7,3,0,05:20 AM,04:32 PM,06:25 AM,05:50 PM,0,7,8,7,9,24,60,0.0,1026,12,10,160,6,shanghai
2017-02-26,14,5,0.0,8.7,3,0,06:02 AM,05:32 PM,06:24 AM,05:51 PM,1,10,10,10,8,46,55,0.0,1026,14,10,206,5,shanghai
2017-02-27,14,5,0.0,8.7,4,5,06:43 AM,06:34 PM,06:23 AM,05:51 PM,2,9,10,9,14,9,61,0.0,1028,14,10,76,10,shanghai
2017-02-28,14,5,0.0,8.7,4,12,07:23 AM,07:37 PM,06:22 AM,05:52 PM,4,9,11,9,18,17,65,0.0,1024,14,10,128,13,shanghai
2017-03-01,17,5,0.0,8.7,4,19,08:02 AM,08:40 PM,06:21 AM,05:53 PM,5,10,12,10,25,15,65,0.0,1020,17,10,254,17,shanghai
2017-03-02,9,1,0.0,8.7,3,26,08:42 AM,09:44 PM,06:20 AM,05:53 PM,-2,4,7,4,19,9,55,0.0,1025,9,10,305,14,shanghai
2017-03-03,13,2,0.0,8.7,4,34,09:25 AM,10:48 PM,06:19 AM,05:54 PM,1,7,9,7,20,28,59,0.0,1020,13,10,149,14,shanghai
2017-03-04,19,5,0.0,8.7,3,41,10:09 AM,11:52 PM,06:18 AM,05:55 PM,6,13,13,13,12,37,66,1.2,1016,19,10,145,7,shanghai
2017-03-05,12,9,0.0,5.7,3,48,10:58 AM,No moonset,06:17 AM,05:56 PM,8,10,11,10,11,90,83,2.5,1017,12,7,145,7,shanghai
2017-03-06,11,4,0.0,8.7,2,55,11:50 AM,12:54 AM,06:15 AM,05:56 PM,1,6,9,6,20,38,62,0.1,1021,11,10,77,15,shanghai
2017-03-07,14,2,0.0,8.7,4,63,12:46 PM,01:55 AM,06:14 AM,05:57 PM,1,9,10,9,10,10,59,0.0,1022,14,10,157,6,shanghai
2017-03-08,14,3,0.0,8.7,4,70,01:45 PM,02:51 AM,06:13 AM,05:58 PM,1,8,9,8,15,8,59,0.0,1022,14,10,169,10,shanghai
2017-03-09,17,2,0.0,8.7,4,77,02:45 PM,03:43 AM,06:12 AM,05:58 PM,3,12,12,12,11,9,58,0.0,1019,17,10,196,7,shanghai
2017-03-10,16,8,0.0,8.7,3,85,03:46 PM,04:29 AM,06:11 AM,05:59 PM,7,11,12,11,20,39,75,0.0,1019,16,9,158,13,shanghai
2017-03-11,15,8,0.0,10.2,3,92,04:46 PM,05:12 AM,06:09 AM,06:00 PM,7,10,12,10,22,41,76,0.0,1021,15,9,129,15,shanghai
2017-03-12,13,10,0.0,6.0,3,99,05:44 PM,05:52 AM,06:08 AM,06:00 PM,10,10,12,10,21,100,91,4.4,1018,13,9,90,14,shanghai
2017-03-13,10,6,0.0,6.0,2,100,06:41 PM,06:28 AM,06:07 AM,06:01 PM,7,6,8,6,27,91,90,11.4,1020,10,8,104,18,shanghai
2017-03-14,12,3,0.0,11.6,3,86,07:37 PM,07:04 AM,06:06 AM,06:02 PM,3,6,9,6,19,15,71,0.0,1025,12,10,260,14,shanghai
2017-03-15,13,3,0.0,11.6,3,79,08:31 PM,07:38 AM,06:05 AM,06:02 PM,3,10,11,10,12,11,59,0.0,1025,13,10,142,9,shanghai
2017-03-16,12,7,0.0,8.8,2,72,09:25 PM,08:13 AM,06:03 AM,06:03 PM,3,9,9,9,9,74,67,0.0,1022,12,10,91,6,shanghai
2017-03-17,13,4,0.0,8.8,3,65,10:18 PM,08:49 AM,06:02 AM,06:04 PM,4,9,10,9,16,42,66,0.0,1023,13,10,91,11,shanghai
2017-03-18,13,9,0.0,6.0,3,57,11:10 PM,09:27 AM,06:01 AM,06:04 PM,8,10,11,10,14,97,82,0.1,1023,13,10,72,9,shanghai
2017-03-19,14,9,0.0,7.5,3,50,No moonrise,10:07 AM,06:00 AM,06:05 PM,8,10,11,10,19,97,82,1.6,1023,14,10,81,13,shanghai
2017-03-20,14,10,0.0,7.8,3,43,12:01 AM,10:50 AM,05:59 AM,06:06 PM,11,10,12,10,19,100,92,0.2,1017,14,8,226,13,shanghai
2017-03-21,15,7,0.0,12.5,4,35,12:52 AM,11:37 AM,05:57 AM,06:06 PM,6,9,11,9,19,35,76,0.0,1023,15,10,193,14,shanghai
2017-03-22,10,7,0.0,7.8,2,28,01:40 AM,12:26 PM,05:56 AM,06:07 PM,6,6,9,6,20,98,84,2.1,1020,10,7,99,14,shanghai
2017-03-23,11,6,0.0,9.2,2,21,02:26 AM,01:20 PM,05:55 AM,06:08 PM,8,8,9,8,16,75,91,0.2,1021,11,8,84,11,shanghai
2017-03-24,12,7,0.0,7.8,3,14,03:11 AM,02:16 PM,05:54 AM,06:08 PM,7,9,10,9,11,90,86,1.4,1022,12,7,86,8,shanghai
2017-03-25,14,7,0.0,12.6,4,6,03:54 AM,03:15 PM,05:52 AM,06:09 PM,7,9,11,9,17,54,81,0.1,1022,14,8,308,12,shanghai
2017-03-26,17,6,0.0,12.6,4,0,04:35 AM,04:16 PM,05:51 AM,06:09 PM,6,11,12,11,21,13,70,0.0,1023,17,10,289,14,shanghai
2017-03-27,18,5,0.0,12.6,4,0,05:16 AM,05:19 PM,05:50 AM,06:10 PM,6,14,15,14,17,3,56,0.0,1025,18,10,229,11,shanghai
2017-03-28,21,10,0.0,12.6,5,1,05:56 AM,06:23 PM,05:49 AM,06:11 PM,9,14,15,14,31,24,68,0.0,1019,21,10,184,20,shanghai
2017-03-29,15,8,0.0,11.9,3,8,06:36 AM,07:29 PM,05:48 AM,06:11 PM,10,12,12,12,14,52,86,0.0,1022,15,7,185,10,shanghai
2017-03-30,11,7,0.0,7.9,3,15,07:19 AM,08:35 PM,05:46 AM,06:12 PM,9,8,10,8,20,86,93,6.1,1021,11,8,74,13,shanghai
2017-03-31,14,7,0.0,11.9,3,19,08:04 AM,09:42 PM,05:45 AM,06:13 PM,7,8,10,8,24,63,78,9.5,1022,14,9,137,17,shanghai
2017-04-01,16,5,0.0,12.7,4,31,08:53 AM,10:47 PM,05:44 AM,06:13 PM,5,11,12,11,15,16,65,0.6,1022,16,10,237,10,shanghai
2017-04-02,21,7,0.0,12.7,5,38,09:46 AM,11:50 PM,05:43 AM,06:14 PM,8,14,15,14,19,2,65,0.0,1023,21,10,207,14,shanghai
2017-04-03,21,9,0.0,12.7,4,46,10:41 AM,No moonset,05:41 AM,06:15 PM,8,14,15,14,25,35,63,0.0,1023,21,10,145,15,shanghai
2017-04-04,19,11,0.0,12.8,5,54,11:40 AM,12:47 AM,05:40 AM,06:15 PM,10,15,15,15,39,41,72,0.0,1019,19,10,147,26,shanghai
2017-04-05,22,15,0.0,9.3,4,61,12:39 PM,01:41 AM,05:39 AM,06:16 PM,15,18,18,18,20,75,83,0.5,1013,22,9,151,12,shanghai
2017-04-06,24,14,0.0,9.3,4,69,01:40 PM,02:28 AM,05:38 AM,06:16 PM,15,18,18,18,15,79,86,0.4,1011,24,9,86,11,shanghai
2017-04-07,15,12,0.0,8.0,3,76,02:38 PM,03:12 AM,05:37 AM,06:17 PM,14,15,15,15,14,92,95,4.0,1013,15,4,46,10,shanghai
2017-04-08,21,11,0.0,9.3,4,84,03:36 PM,03:51 AM,05:35 AM,06:18 PM,15,17,17,17,15,74,88,0.0,1013,21,8,101,11,shanghai
2017-04-09,13,11,0.0,8.0,3,91,04:32 PM,04:28 AM,05:34 AM,06:18 PM,11,11,13,11,29,100,93,5.8,1012,13,9,37,19,shanghai
2017-04-10,14,10,0.0,8.0,3,99,05:28 PM,05:03 AM,05:33 AM,06:19 PM,11,11,12,11,18,100,96,8.5,1010,14,6,220,13,shanghai
2017-04-11,14,9,0.0,8.1,3,100,06:22 PM,05:37 AM,05:32 AM,06:20 PM,10,10,12,10,20,91,91,0.3,1015,14,8,310,14,shanghai
2017-04-12,18,8,0.0,12.9,3,86,07:17 PM,06:11 AM,05:31 AM,06:20 PM,6,13,14,13,16,31,62,0.0,1020,18,8,141,10,shanghai
2017-04-13,19,7,0.0,12.9,5,79,08:10 PM,06:47 AM,05:29 AM,06:21 PM,6,15,15,15,23,0,55,0.0,1020,19,10,155,15,shanghai
2017-04-14,24,11,0.0,10.7,4,71,09:03 PM,07:24 AM,05:28 AM,06:22 PM,12,18,19,18,22,33,69,0.0,1014,24,10,169,14,shanghai
2017-04-15,28,14,0.0,13.0,6,63,09:55 PM,08:03 AM,05:27 AM,06:22 PM,17,25,25,24,16,1,69,0.0,1012,28,10,167,10,shanghai
2017-04-16,28,16,0.0,13.0,6,56,10:45 PM,08:44 AM,05:26 AM,06:23 PM,17,23,23,22,14,18,74,0.0,1011,28,10,117,9,shanghai
2017-04-17,23,16,0.0,9.4,5,48,11:34 PM,09:30 AM,05:25 AM,06:24 PM,18,20,21,20,26,63,87,0.7,1006,23,10,262,16,shanghai
2017-04-18,27,14,0.0,13.0,6,41,No moonrise,10:18 AM,05:24 AM,06:24 PM,14,21,21,20,24,13,68,0.0,1006,27,10,206,16,shanghai
2017-04-19,22,13,0.0,13.0,5,33,12:21 AM,11:09 AM,05:23 AM,06:25 PM,10,18,19,18,29,28,61,0.0,1011,22,10,140,19,shanghai
2017-04-20,25,16,0.0,13.0,5,26,01:05 AM,12:03 PM,05:22 AM,06:26 PM,17,21,21,20,14,60,82,1.1,1009,25,9,230,10,shanghai
2017-04-21,21,14,0.0,8.2,4,18,01:48 AM,12:59 PM,05:20 AM,06:26 PM,13,17,17,17,15,84,78,0.0,1013,21,10,217,11,shanghai
2017-04-22,20,11,0.0,13.1,5,11,02:28 AM,01:58 PM,05:19 AM,06:27 PM,10,16,16,16,16,20,70,0.0,1016,20,10,251,12,shanghai
2017-04-23,21,10,0.0,13.1,5,3,03:08 AM,02:59 PM,05:18 AM,06:28 PM,11,17,18,17,17,5,66,0.0,1017,21,10,142,13,shanghai
2017-04-24,23,12,0.0,13.1,4,0,03:48 AM,04:02 PM,05:17 AM,06:28 PM,13,18,19,18,23,13,72,0.0,1016,23,10,141,16,shanghai
2017-04-25,23,15,0.0,9.5,5,0,04:27 AM,05:08 PM,05:16 AM,06:29 PM,15,19,19,19,23,68,81,0.2,1015,23,8,120,16,shanghai
2017-04-26,18,13,0.0,8.2,4,0,05:10 AM,06:15 PM,05:15 AM,06:30 PM,13,15,15,15,28,81,84,3.8,1017,18,9,63,18,shanghai
2017-04-27,20,10,0.0,13.2,5,4,05:54 AM,07:23 PM,05:14 AM,06:30 PM,8,16,16,16,16,35,59,0.0,1018,20,10,258,11,shanghai
2017-04-28,23,10,0.0,13.2,5,12,06:42 AM,08:31 PM,05:13 AM,06:31 PM,11,19,20,19,20,1,57,0.0,1014,23,10,246,14,shanghai
2017-04-29,28,13,0.0,13.2,6,19,07:35 AM,09:38 PM,05:12 AM,06:32 PM,12,23,23,22,21,2,55,0.0,1012,28,10,228,14,shanghai
2017-04-30,28,15,0.0,13.2,6,27,08:31 AM,10:40 PM,05:11 AM,06:32 PM,13,24,24,24,18,6,54,0.0,1012,28,10,180,12,shanghai
2017-05-01,26,16,0.0,9.5,5,33,09:31 AM,11:37 PM,05:10 AM,06:33 PM,15,22,22,21,23,77,70,0.2,1014,26,10,137,15,shanghai
2017-05-02,18,16,0.0,8.3,4,40,10:32 AM,No moonset,05:09 AM,06:34 PM,15,17,17,17,25,85,89,2.8,1017,18,10,114,16,shanghai
2017-05-03,21,17,0.0,9.5,4,48,11:34 AM,12:27 AM,05:09 AM,06:34 PM,16,19,19,19,29,82,85,0.1,1016,21,10,115,20,shanghai
2017-05-04,22,17,0.0,8.3,5,55,12:33 PM,01:13 AM,05:08 AM,06:35 PM,18,20,20,20,31,84,90,0.1,1011,22,10,208,21,shanghai
2017-05-05,23,16,0.0,10.8,5,62,01:32 PM,01:53 AM,05:07 AM,06:36 PM,17,19,20,19,20,64,87,0.0,1016,23,6,305,14,shanghai
2017-05-06,24,15,0.0,12.0,5,70,02:28 PM,02:30 AM,05:06 AM,06:36 PM,14,19,20,19,15,47,74,0.0,1020,24,8,89,10,shanghai
2017-05-07,26,16,0.0,13.3,6,77,03:23 PM,03:05 AM,05:05 AM,06:37 PM,12,21,21,21,16,25,57,0.0,1018,26,10,139,10,shanghai
2017-05-08,18,16,0.0,8.3,4,84,04:17 PM,03:39 AM,05:04 AM,06:38 PM,13,17,17,17,29,85,79,0.7,1011,18,7,148,17,shanghai
2017-05-09,21,15,0.0,12.0,4,91,05:11 PM,04:12 AM,05:04 AM,06:38 PM,16,20,21,20,26,53,80,0.7,1011,21,9,274,19,shanghai
2017-05-10,30,15,0.0,13.4,7,99,06:04 PM,04:47 AM,05:03 AM,06:39 PM,17,26,26,25,18,1,63,0.0,1014,30,10,198,13,shanghai
2017-05-11,31,19,0.0,13.4,7,100,06:57 PM,05:23 AM,05:02 AM,06:40 PM,18,27,27,26,14,15,64,0.0,1012,31,10,167,9,shanghai
2017-05-12,19,15,0.0,10.8,4,87,07:49 PM,06:01 AM,05:01 AM,06:40 PM,17,19,19,19,18,63,89,4.8,1010,19,10,131,12,shanghai
2017-05-13,28,15,0.0,13.4,6,80,08:40 PM,06:41 AM,05:01 AM,06:41 PM,17,24,24,23,19,9,73,0.0,1009,28,10,201,13,shanghai
2017-05-14,27,17,0.0,13.4,6,72,09:30 PM,07:26 AM,05:00 AM,06:42 PM,18,24,24,23,15,27,75,0.2,1013,27,10,75,11,shanghai
2017-05-15,23,17,0.0,13.8,6,65,10:17 PM,08:12 AM,04:59 AM,06:42 PM,12,20,21,20,18,30,62,0.0,1014,23,10,90,13,shanghai
2017-05-16,23,15,0.0,13.3,5,58,11:03 PM,09:02 AM,04:59 AM,06:43 PM,11,19,20,19,17,25,60,0.0,1012,23,10,87,12,shanghai
2017-05-17,26,12,0.0,13.9,6,50,11:45 PM,09:55 AM,04:58 AM,06:44 PM,15,23,23,23,11,1,65,0.0,1013,26,10,158,9,shanghai
2017-05-18,26,16,0.0,13.9,6,43,No moonrise,10:49 AM,04:57 AM,06:44 PM,15,23,23,22,22,5,65,0.0,1015,26,10,139,16,shanghai
2017-05-19,25,18,0.0,9.8,5,36,12:25 AM,11:46 AM,04:57 AM,06:45 PM,15,22,22,21,30,71,69,0.0,1014,25,10,140,21,shanghai
2017-05-20,27,19,0.0,13.9,6,29,01:04 AM,12:44 PM,04:56 AM,06:46 PM,18,24,24,23,30,28,77,0.0,1011,27,10,144,21,shanghai
2017-05-21,26,19,0.0,13.9,6,21,01:43 AM,01:44 PM,04:56 AM,06:46 PM,18,23,23,23,25,21,77,0.0,1011,26,10,132,18,shanghai
2017-05-22,28,19,0.0,13.9,6,14,02:20 AM,02:47 PM,04:55 AM,06:47 PM,19,24,24,23,23,32,79,0.0,1010,28,9,125,17,shanghai
2017-05-23,25,21,0.0,9.9,5,7,03:00 AM,03:52 PM,04:55 AM,06:48 PM,21,25,25,22,19,79,92,7.6,1008,25,7,121,13,shanghai
2017-05-24,22,17,0.0,11.0,5,0,03:43 AM,04:59 PM,04:54 AM,06:48 PM,17,20,21,20,26,81,84,0.5,1010,22,9,179,19,shanghai
2017-05-25,28,15,0.0,13.3,5,0,04:28 AM,06:08 PM,04:54 AM,06:49 PM,11,23,23,23,14,21,52,0.0,1011,28,10,272,10,shanghai
2017-05-26,26,17,0.0,14.0,6,0,05:19 AM,07:17 PM,04:53 AM,06:50 PM,15,23,23,23,15,4,62,0.0,1013,26,10,104,11,shanghai
2017-05-27,29,16,0.0,14.0,7,8,06:14 AM,08:23 PM,04:53 AM,06:50 PM,15,25,25,25,16,3,58,0.0,1013,29,10,156,12,shanghai
2017-05-28,30,18,0.0,13.3,6,15,07:15 AM,09:25 PM,04:53 AM,06:51 PM,14,25,25,24,19,18,56,0.0,1013,30,10,153,13,shanghai
2017-05-29,29,18,0.0,14.0,7,22,08:17 AM,10:20 PM,04:52 AM,06:51 PM,17,26,26,25,21,1,66,0.0,1012,29,10,141,17,shanghai
2017-05-30,30,20,0.0,13.4,6,29,09:21 AM,11:10 PM,04:52 AM,06:52 PM,20,27,27,25,23,36,74,0.0,1008,30,10,162,16,shanghai
2017-05-31,32,23,0.0,13.4,6,33,10:24 AM,11:53 PM,04:52 AM,06:53 PM,19,29,29,28,15,48,62,1.0,1003,32,10,213,9,shanghai
2017-06-01,30,23,0.0,14.0,6,46,11:25 AM,No moonset,04:51 AM,06:53 PM,22,30,30,27,10,21,73,1.2,1001,30,10,186,7,shanghai
2017-06-02,29,20,0.0,14.0,7,53,12:22 PM,12:32 AM,04:51 AM,06:54 PM,18,27,27,25,18,22,65,0.0,1005,29,10,91,14,shanghai
2017-06-03,29,19,0.0,13.4,6,61,01:19 PM,01:08 AM,04:51 AM,06:54 PM,15,24,24,24,20,24,60,0.0,1008,29,10,102,15,shanghai
2017-06-04,27,18,0.0,14.0,6,68,02:13 PM,01:42 AM,04:51 AM,06:55 PM,15,23,23,23,21,20,65,0.0,1010,27,10,87,16,shanghai
2017-06-05,21,19,0.0,8.8,5,76,03:06 PM,02:15 AM,04:51 AM,06:55 PM,17,21,21,21,29,82,79,0.1,1012,21,10,107,18,shanghai
2017-06-06,29,21,0.0,8.8,6,83,04:00 PM,02:49 AM,04:50 AM,06:56 PM,20,27,27,24,23,89,77,0.8,1008,29,9,239,16,shanghai
2017-06-07,28,18,0.0,13.4,5,91,04:52 PM,03:24 AM,04:50 AM,06:56 PM,16,25,25,24,15,31,62,0.0,1012,28,10,299,11,shanghai
2017-06-08,29,19,0.0,14.1,7,98,05:45 PM,04:01 AM,04:50 AM,06:57 PM,18,28,28,26,13,11,62,0.0,1012,29,10,204,9,shanghai
2017-06-09,31,21,0.0,13.4,6,100,06:36 PM,04:40 AM,04:50 AM,06:57 PM,21,28,28,26,15,53,77,0.6,1009,31,9,177,11,shanghai
2017-06-10,28,23,0.0,9.9,6,87,07:27 PM,05:23 AM,04:50 AM,06:57 PM,23,27,27,25,16,75,88,1.0,1005,28,10,115,12,shanghai
2017-06-11,28,21,0.0,13.4,6,79,08:15 PM,06:09 AM,04:50 AM,06:58 PM,19,26,26,24,20,62,73,0.5,1009,28,9,86,16,shanghai
